ThesName;KeyName_de;KeyName_en;AbsolutePath
ÖFOS;106001 Allgemeine Biologie;106001 General biology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106002 Biochemie;106002 Biochemistry;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106003 BiodiversitÖtsforschung;106003 Biodiversity research;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106004 Bioethik;106004 Bioethics;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106005 Bioinformatik;106005 Bioinformatics;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106006 Biophysik;106006 Biophysics;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106007 Biostatistik;106007 Biostatistics;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106008 Botanik;106008 Botany;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106009 Chronobiologie;106009 Chronobiology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106010 Entwicklungsbiologie;106010 Developmental biology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106011 Ersatzmethoden zu Tierversuchen;106011 Alternatives to animal testing;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106012 Evolutionsforschung;106012 Evolutionary research;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106013 Genetik;106013 Genetics;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106014 Genomik;106014 Genomics;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106015 Geobotanik;106015 Geobotany;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106016 Geschichte der Biologie;106016 History of biology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106017 Glykobiologie;106017 Glycobiology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106018 Humanbiologie;106018 Human biology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106019 Hydrobiologie;106019 Hydrobiology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106020 Limnologie;106020 Limnology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106021 Meeresbiologie;106021 Marine biology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106022 Mikrobiologie;106022 Microbiology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106023 Molekularbiologie;106023 Molecular biology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106024 Mykologie;106024 Mycology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106025 Neurobiologie;106025 Neurobiology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106026 Ökosystemforschung;106026 Ecosystem research;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106027 Ökotoxikologie;106027 Ecotoxicology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106028 Pflanzenanatomie;106028 Plant anatomy;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106029 Pflanzenmorphologie;106029 Plant morphology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106030 PflanzenÖkologie;106030 Plant ecology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106031 Pflanzenphysiologie;106031 Plant physiology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106032 Photobiologie;106032 Photobiology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106033 Phylogenie;106033 Phylogeny;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106034 Phytochemie;106034 Phytochemistry;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106035 Phytogeographie;106035 Phytogeography;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106036 Populationsgenetik;106036 Population genetics;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106037 Proteomik;106037 Proteomics;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106038 Reproduktionsbiologie;106038 Reproductive biology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106039 Stammzellenforschung;106039 Stem cell research;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106040 Strahlenbiologie;106040 Radiation biology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106041 Strukturbiologie;106041 Structural biology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106042 Systematische Botanik;106042 Systematic botany;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106043 Systematische Zoologie;106043 Systematic zoology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106044 Systembiologie;106044 Systems biology ;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106045 Theoretische Biologie;106045 Theoretical biology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106046 Tieranatomie;106046 Animal anatomy;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106047 TierÖkologie;106047 Animal ecology ;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106048 Tierphysiologie;106048 Animal physiology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106049 Ultrastrukturforschung;106049 Ultrastructure research;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106050 Vegetationskunde;106050 Vegetation science;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106051 Verhaltensbiologie;106051 Behavioural biology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106052 Zellbiologie;106052 Cell biology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106053 Zoogeographie;106053 Zoogeography;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106054 Zoologie;106054 Zoology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106055 Aerobiologie;106055 Aerobiology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;106056 Biologische Anthropologie;106056 Biological anthropology;1 - NATURWISSENSCHAFTEN/106 Biologie/1060 Biologie
ÖFOS;107 Andere Naturwissenschaften;107 Andere Naturwissenschaften;1 - NATURWISSENSCHAFTEN
ÖFOS;1070 Andere Naturwissenschaften;1070 Andere Naturwissenschaften;1 - NATURWISSENSCHAFTEN/107 Andere Naturwissenschaften
ÖFOS;107001 ArchÖometrie;107001 Archaeometry;1 - NATURWISSENSCHAFTEN/107 Andere Naturwissenschaften/1070 Andere Naturwissenschaften
ÖFOS;107002 Bionik;107002 Bionics;1 - NATURWISSENSCHAFTEN/107 Andere Naturwissenschaften/1070 Andere Naturwissenschaften
ÖFOS;107003 Geschichte der Naturwissenschaften;107003 History of natural sciences;1 - NATURWISSENSCHAFTEN/107 Andere Naturwissenschaften/1070 Andere Naturwissenschaften
ÖFOS;107004 HumanÖkologie;107004 Human ecology;1 - NATURWISSENSCHAFTEN/107 Andere Naturwissenschaften/1070 Andere Naturwissenschaften
ÖFOS;107005 Lebensmitteluntersuchung;107005 Food testing;1 - NATURWISSENSCHAFTEN/107 Andere Naturwissenschaften/1070 Andere Naturwissenschaften
ÖFOS;107006 Naturschutz;107006 Nature conservation;1 - NATURWISSENSCHAFTEN/107 Andere Naturwissenschaften/1070 Andere Naturwissenschaften
ÖFOS;107007 Risikoforschung;107007 Risk research;1 - NATURWISSENSCHAFTEN/107 Andere Naturwissenschaften/1070 Andere Naturwissenschaften
ÖFOS;2 - TECHNISCHE WISSENSCHAFTEN;2 - TECHNISCHE WISSENSCHAFTEN;
ÖFOS;201 Bauwesen;201 Bauwesen;2 - TECHNISCHE WISSENSCHAFTEN
ÖFOS;2011 Bauingenieurwesen;2011 Bauingenieurwesen;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen
ÖFOS;201101 Baubetrieb;201101 Construction operation;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201102 Baudynamik;201102 Structural dynamics;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201103 Bauphysik;201103 Building physics;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201104 Baustatik;201104 Structural analysis;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201105 Baustofflehre;201105 Construction material practice;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201106 Bautechnik;201106 Structural engineering;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201107 Betriebsfestigkeit;201107 Endurance strength;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201108 Bruchmechanik;201108 Fracture mechanics;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201109 BrÖckenbau;201109 Bridge construction;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201110 Festigkeitslehre;201110 Strength of materials;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201111 Flussbau;201111 River engineering;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201112 Hochbau;201112 Building construction;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201113 Holzbau;201113 Timber engineering;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201114 Industriebau;201114 Industrial building;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201115 Konstruktiver Wasserbau;201115 Structural hydraulic engineering;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201116 Landwirtschaftliches Bauwesen;201116 Agricultural civil engineering;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201117 Leichtbau;201117 Lightweight design;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201118 Siedlungswasserbau;201118 Urban water supply and sanitation;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201119 Stahlbau;201119 Steel construction;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201120 Stahlbetonbau;201120 Reinforced concrete construction;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201121 StraÖenbau;201121 Road construction;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201122 Technischer Hochwasserschutz;201122 Technical flood protection;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201123 Tiefbau;201123 Underground engineering;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201124 Tragwerkslehre;201124 Structural design;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201125 Wasserbau;201125 Hydraulic engineering;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201126 Wasserkraftanlagenbau;201126 Hydropower plant construction;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201127 Wildbach- und Lawinenverbauung;201127 Torrent and avalanche control;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201128 Nachhaltiges Bauen;201128 Sustainable building;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201129 Erdbebeningenieurwesen;201129 Earthquake engineering;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;201130 Konstruktiver Glasbau;201130 Structural glass construction;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2011 Bauingenieurwesen
ÖFOS;2012 Architektur;2012 Architektur;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen
ÖFOS;201201 Architekturgeschichte;201201 History of architecture;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2012 Architektur
ÖFOS;201202 Architekturmodellbau;201202 Architectural modelling ;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2012 Architektur
ÖFOS;201203 Architekturtheorie;201203 Architectural theory;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2012 Architektur
ÖFOS;201204 Barrierefreies Bauen;201204 Barrier-free building;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2012 Architektur
ÖFOS;201205 Bauforschung;201205 Building research;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2012 Architektur
ÖFOS;201206 Entwerfen;201206 Designing;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2012 Architektur
ÖFOS;201207 GebÖudelehre;201207 Building typology;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2012 Architektur
ÖFOS;201208 Industriearchitektur;201208 Industrial architecture;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2012 Architektur
ÖFOS;201209 Innenarchitektur;201209 Interior design;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2012 Architektur
ÖFOS;201210 Landschaftsarchitektur;201210 Landscape architecture;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2012 Architektur
ÖFOS;201211 Solararchitektur;201211 Solar architecture;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2012 Architektur
ÖFOS;201212 StÖdtebau;201212 Urban design;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2012 Architektur
ÖFOS;201213 Wohnbau;201213 Housing;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2012 Architektur
ÖFOS;201214 Experimentelle Architektur;201214 Experimental architecture;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2012 Architektur
ÖFOS;2013 Verkehrswesen;2013 Verkehrswesen;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen
ÖFOS;201301 Bahnbau;201301 Railway construction;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2013 Verkehrswesen
ÖFOS;201302 Eisenbahnwesen;201302 Railway engineering;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2013 Verkehrswesen
ÖFOS;201303 Seilbahnwesen;201303 Ropeways;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2013 Verkehrswesen
ÖFOS;201304 StraÖenbau;201304 Road construction;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2013 Verkehrswesen
ÖFOS;201305 Verkehrstechnik;201305 Traffic engineering;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2013 Verkehrswesen
ÖFOS;201306 Verkehrstelematik;201306 Traffic telematics;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2013 Verkehrswesen
ÖFOS;201307 Verkehrswirtschaft;201307 Transport economics;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2013 Verkehrswesen
ÖFOS;2019 Sonstiges Bauwesen;2019 Sonstiges Bauwesen;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen
ÖFOS;201901 Altbausanierung;201901 Old building renovation;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2019 Sonstiges Bauwesen
ÖFOS;201902 BauÖkologie;201902 Building ecology;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2019 Sonstiges Bauwesen
ÖFOS;201903 Ingenieurbiologie;201903 Soil bioengineering;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2019 Sonstiges Bauwesen
ÖFOS;201904 Vegetationstechnik;201904 Vegetation technology;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2019 Sonstiges Bauwesen
ÖFOS;201905 Bauen im Bestand;201905 Building within existing structures;2 - TECHNISCHE WISSENSCHAFTEN/201 Bauwesen/2019 Sonstiges Bauwesen
ÖFOS;202 Elektrotechnik, Elektronik, Informationstechnik;202 Elektrotechnik, Elektronik, Informationstechnik;2 - TECHNISCHE WISSENSCHAFTEN
ÖFOS;2020 Elektrotechnik, Elektronik, Informationstechnik;2020 Elektrotechnik, Elektronik, Informationstechnik;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202001 Audiotechnik;202001 Audio technology;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202002 Audiovisuelle Medien;202002 Audiovisual media;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202003 Automatisierungstechnik;202003 Automation;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202004 Brain-Computer Interface;202004 Brain-computer interface;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202005 Computer Architektur;202005 Computer architecture;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202006 Computer Hardware;202006 Computer hardware;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202007 Computer Integrated Manufacturing (CIM);202007 Computer integrated manufacturing (CIM);2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202008 Elektrische Anlagen;202008 Electrical power systems;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202009 Elektrische Antriebstechnik;202009 Electrical drive engineering;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202010 Elektrische Energietechnik;202010 Electric power engineering;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202011 Elektrische Maschinen;202011 Electrical machines;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202012 Elektrische Messtechnik;202012 Electrical measurement technology;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202013 Elektromagnetische VertrÖglichkeit;202013 Electromagnetic compatibility;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202014 Elektromagnetismus;202014 Electromagnetism;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202015 Elektronik;202015 Electronics;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202016 Elektrotechnik;202016 Electrical engineering;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202017 Embedded Systems;202017 Embedded systems;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202018 Halbleiterelektronik;202018 Semiconductor electronics;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202019 Hochfrequenztechnik;202019 High frequency engineering;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202020 Hochspannungstechnik;202020 High voltage engineering;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202021 Industrielle Elektronik;202021 Industrial electronics;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202022 Informationstechnik;202022 Information technology;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202023 Integrierte Schaltkreise;202023 Integrated circuits;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202024 Lasertechnik;202024 Laser technology;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202025 Leistungselektronik;202025 Power electronics;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202026 Lichttechnik;202026 Light technology ;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202027 Mechatronik;202027 Mechatronics;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202028 Mikroelektronik;202028 Microelectronics;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202029 Mikrowellentechnik;202029 Microwave engineering;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202030 Nachrichtentechnik;202030 Communication engineering;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202031 Netzwerktechnik;202031 Network engineering;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202032 Photovoltaik;202032 Photovoltaics;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202033 Radartechnik;202033 Radar technology;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
ÖFOS;202034 Regelungstechnik;202034 Control engineering;2 - TECHNISCHE WISSENSCHAFTEN/202 Elektrotechnik, Elektronik, Informationstechnik/2020 Elektrotechnik, Elektronik, Informationstechnik
